Date,Open,High,Low,Close,Adj Close,Volume,Date,normalized TSX
2016-06-14,13981.59961,14000,13855.5,13884.2002,13884.2002,212739400,2016-06-14,0.198617266
2016-06-15,13883.90039,13987.59961,13883.90039,13923.5,13923.5,233766100,2016-06-15,0.38186989
2016-06-16,13907.90039,13907.90039,13814.2002,13882.40039,13882.40039,252326100,2016-06-16,0.727855425
2016-06-17,13894.90039,13957.2002,13892,13901.79981,13901.79981,587674500,2016-06-17,0.150303308
2016-06-20,13915.29981,14059.40039,13915.29981,14015.09961,14015.09961,192086300,2016-06-20,0.692570424
2016-06-21,14007,14049.2002,13956.90039,14012.29981,14012.29981,162875900,2016-06-21,0.60021161
2016-06-22,14037.7002,14066.59961,13981.79981,14003.79981,14003.79981,193981600,2016-06-22,0.259434562
2016-06-23,14071.5,14150.40039,14071.5,14131.40039,14131.40039,179671800,2016-06-23,0.75919004
2016-06-24,14020.5,14020.5,13790.7002,13891.90039,13891.90039,278507800,2016-06-24,0.440384168
2016-06-27,13856.90039,13856.90039,13609.59961,13689.79981,13689.79981,285929200,2016-06-27,0.324302234
2016-06-28,13745.59961,13869.2002,13745.59961,13842.7002,13842.7002,222712600,2016-06-28,0.785599722
2016-06-29,13928.7002,14058,13928.7002,14036.7002,14036.7002,235539800,2016-06-29,0.835268081
2016-06-30,14056.2002,14106.79981,13967.59961,14064.5,14064.5,246966800,2016-06-30,0.696122518
2016-07-04,14200.09961,14291.59961,14200.09961,14258.90039,14258.90039,116770200,2016-07-04,0.642631497
2016-07-05,14243.79981,14249.90039,14147.2002,14219.59961,14219.59961,221271900,2016-07-05,0.704958869
2016-07-06,14196.09961,14233.90039,14080.2002,14231.09961,14231.09961,251669000,2016-07-06,0.981777629
2016-07-07,14235.29981,14259.09961,14103,14134.5,14134.5,205373900,2016-07-07,0.201794227
2016-07-08,14152.79981,14327.79981,14152.79981,14259.79981,14259.79981,202716700,2016-07-08,0.611428571
2016-07-11,14277.2002,14415.5,14277.2002,14361.90039,14361.90039,209798400,2016-07-11,0.612439012
2016-07-12,14387.29981,14488,14387.29981,14477.7002,14477.7002,246935900,2016-07-12,0.897718123
2016-07-13,14484.90039,14535.7002,14419.29981,14493.79981,14493.79981,212665200,2016-07-13,0.64003222
2016-07-14,14518.59961,14558.09961,14494.90039,14514.5,14514.5,391808800,2016-07-14,0.310124233
2016-07-15,14526.59961,14531.7002,14482.40039,14482.40039,14482.40039,150476200,2016-07-15,0
2016-07-18,14485.90039,14534.79981,14482.2002,14532.40039,14532.40039,130542800,2016-07-18,0.954383426
2016-07-19,14530.5,14536.59961,14499.79981,14524.59961,14524.59961,145410100,2016-07-19,0.673911307
2016-07-20,14508.29981,14567.40039,14484.59961,14533.59961,14533.59961,194105500,2016-07-20,0.591781851
2016-07-21,14541.40039,14596.29981,14531.09961,14565.79981,14565.79981,156964900,2016-07-21,0.532209995
2016-07-22,14573.5,14605.29981,14546.59961,14600.7002,14600.7002,137583900,2016-07-22,0.92164234
2016-07-25,14590.90039,14590.90039,14472.2002,14498.09961,14498.09961,155254500,2016-07-25,0.218191839
2016-07-26,14495.79981,14564.90039,14491.7002,14550,14550,165278900,2016-07-26,0.796443291
2016-07-27,14571.40039,14609,14460.2002,14546.5,14546.5,192825600,2016-07-27,0.579972568
2016-07-28,14548.79981,14571.59961,14499.5,14552.7002,14552.7002,199156800,2016-07-28,0.737870784
2016-07-29,14535.59961,14591.59961,14498.7002,14582.7002,14582.7002,186151000,2016-07-29,0.904203766
2016-08-02,14555.2002,14559.5,14428.2002,14477,14477,198378600,2016-08-02,0.371667003
2016-08-03,14477.5,14523.90039,14439.79981,14512.09961,14512.09961,178762700,2016-08-03,0.859682523
2016-08-04,14502.79981,14539.90039,14469.59961,14528.79981,14528.79981,187436400,2016-08-04,0.842098684
2016-08-05,14559.59961,14651.40039,14559.59961,14648.79981,14648.79981,188564500,2016-08-05,0.971671418
2016-08-08,14663.5,14783.2002,14663.5,14755.59961,14755.59961,178590800,2016-08-08,0.769419039
2016-08-09,14773.40039,14835.2002,14773.40039,14801.2002,14801.2002,170399600,2016-08-09,0.449836443
2016-08-10,14820.90039,14846.29981,14751.40039,14775,14775,188370100,2016-08-10,0.248680239
2016-08-11,14794.29981,14855.7002,14792.5,14796.09961,14796.09961,187329900,2016-08-11,0.056955663
2016-08-12,14799,14799,14703.59961,14747.5,14747.5,187457600,2016-08-12,0.460169927
2016-08-15,14770.59961,14803,14767.90039,14777,14777,149004800,2016-08-15,0.259251008
2016-08-16,14765.2002,14765.2002,14688.79981,14703.40039,14703.40039,148229600,2016-08-16,0.191106171
2016-08-17,14695.90039,14701.79981,14609.7002,14697.59961,14697.59961,175492600,2016-08-17,0.954395073
2016-08-18,14710.40039,14712.7002,14665.90039,14695.7002,14695.7002,149238300,2016-08-18,0.636750615
2016-08-19,14679.7002,14700.09961,14633.90039,14687.5,14687.5,134940000,2016-08-19,0.809671332
2016-08-22,14642.40039,14748.2002,14616.90039,14748.2002,14748.2002,157517700,2016-08-22,1
2016-08-23,14774.40039,14796.59961,14752.7002,14764.79981,14764.79981,153961400,2016-08-23,0.275621219
2016-08-24,14749.79981,14757.79981,14618.40039,14626.2002,14626.2002,181074800,2016-08-24,0.055952918
2016-08-25,14615.90039,14677.7002,14579.59961,14630.7002,14630.7002,160458200,2016-08-25,0.520899906
2016-08-26,14662.5,14746.2002,14596.90039,14639.90039,14639.90039,174591400,2016-08-26,0.288011095
2016-08-29,14624.79981,14707.90039,14616.2002,14682,14682,136914200,2016-08-29,0.717553592
2016-08-30,14703.59961,14779.59961,14659,14684.90039,14684.90039,181535700,2016-08-30,0.214763474
2016-08-31,14653.7002,14666.59961,14543.2002,14598,14598,239636100,2016-08-31,0.444084807
2016-09-01,14573.29981,14705.29981,14571.09961,14683.90039,14683.90039,218685400,2016-09-01,0.840541112
2016-09-02,14736.2002,14841.40039,14736.2002,14795.7002,14795.7002,174034400,2016-09-02,0.5655883
2016-09-06,14821.59961,14821.59961,14770.2002,14813,14813,209938700,2016-09-06,0.832690524
2016-09-07,14800.29981,14806.59961,14736.09961,14796.79981,14796.79981,187921700,2016-09-07,0.860995688
2016-09-08,14798.29981,14823,14746.90039,14803.29981,14803.29981,199097400,2016-09-08,0.741126199
2016-09-09,14717.2002,14717.2002,14502.90039,14540,14540,202109000,2016-09-09,0.173120126
2016-09-12,14470.7002,14628.29981,14457.40039,14597.09961,14597.09961,202210600,2016-09-12,0.817435325
2016-09-13,14500.7002,14500.7002,14319.09961,14349.09961,14349.09961,214211600,2016-09-13,0.165197705
2016-09-14,14346.90039,14455.79981,14342.90039,14366.5,14366.5,196523100,2016-09-14,0.209032166
2016-09-15,14382.90039,14529.79981,14382.90039,14503.7002,14503.7002,189998700,2016-09-15,0.82233006
2016-09-16,14471.5,14471.5,14387.5,14450.7002,14450.7002,462318200,2016-09-16,0.752383274
2016-09-19,14512.2002,14557.5,14472.59961,14496.2002,14496.2002,166805200,2016-09-19,0.277979709
2016-09-20,14555.2002,14573.29981,14514.5,14522,14522,179849200,2016-09-20,0.127551443
2016-09-21,14597.2002,14720.79981,14595,14710.79981,14710.79981,202742600,2016-09-21,0.920508621
2016-09-22,14804.7002,14841.2002,14783.40039,14797.2002,14797.2002,195533500,2016-09-22,0.238751744
2016-09-23,14798.09961,14798.09961,14673.09961,14697.90039,14697.90039,178274100,2016-09-23,0.198406256
2016-09-26,14653,14664.7002,14611.79981,14619.5,14619.5,156349500,2016-09-26,0.145560269
2016-09-27,14569.40039,14599.09961,14518.40039,14558,14558,183235400,2016-09-27,0.49070623
2016-09-28,14606.5,14740.09961,14574.5,14731.40039,14731.40039,230927200,2016-09-28,0.947468366
2016-09-29,14721.7002,14815.79981,14708.40039,14754.59961,14754.59961,217299400,2016-09-29,0.430162664
2016-09-30,14798.5,14821.79981,14725.90039,14725.90039,14725.90039,220198400,2016-09-30,0
2016-10-03,14722.5,14736.79981,14642.59961,14689,14689,159504200,2016-10-03,0.492572128
2016-10-04,14674.40039,14677.09961,14468,14521,14521,248628900,2016-10-04,0.253467715
2016-10-05,14582,14640.40039,14581.2002,14610.59961,14610.59961,240783000,2016-10-05,0.496610079
2016-10-06,14598,14632.59961,14564.40039,14595.5,14595.5,222987900,2016-10-06,0.456011226
2016-10-07,14606.29981,14627,14496.2002,14566.29981,14566.29981,192554700,2016-10-07,0.535930539
2016-10-11,14594,14594,14529.59961,14549.59961,14549.59961,183178100,2016-10-11,0.310557121
2016-10-12,14544.29981,14634.90039,14529.09961,14619,14619,189874400,2016-10-12,0.849713861
2016-10-13,14534.09961,14672.29981,14472.79981,14643.7002,14643.7002,212846400,2016-10-13,0.856643559
2016-10-14,14681.09961,14726.5,14585,14585,14585,169896400,2016-10-14,0
2016-10-17,14586.79981,14627.5,14572.90039,14596.5,14596.5,140504400,2016-10-17,0.432230366
2016-10-18,14671.7002,14777.40039,14654.2002,14752.29981,14752.29981,195092700,2016-10-18,0.796261801
2016-10-19,14776.79981,14883.90039,14747.90039,14840.5,14840.5,212995700,2016-10-19,0.680879478
2016-10-20,14819.5,14872.7002,14794.5,14847.90039,14847.90039,192647800,2016-10-20,0.682867747
2016-10-21,14842.5,14958.90039,14838.40039,14939,14939,178409000,2016-10-21,0.834851527
2016-10-24,14962.40039,14963.59961,14881.29981,14923,14923,175545700,2016-10-24,0.506686444
2016-10-25,14921.90039,14933.90039,14865.79981,14870.59961,14870.59961,202159600,2016-10-25,0.070481097
2016-10-26,14828.2002,14873.5,14781.2002,14807.59961,14807.59961,239045100,2016-10-26,0.286018091
2016-10-27,14864,14898.59961,14820.2002,14833.79981,14833.79981,204342200,2016-10-27,0.17346571
2016-10-28,14812.09961,14872.79981,14773.09961,14785.29981,14785.29981,202493400,2016-10-28,0.122368827
2016-10-31,14781.40039,14830.7002,14764.7002,14787.29981,14787.29981,187207800,2016-10-31,0.342418333
2016-11-01,14827.90039,14850.29981,14711.2002,14778.29981,14778.29981,234198000,2016-11-01,0.482385321
2016-11-02,14737.79981,14749.79981,14593,14594.7002,14594.7002,243386400,2016-11-02,0.010843094
2016-11-03,14613.79981,14669.59961,14556.7002,14583.40039,14583.40039,207046200,2016-11-03,0.236495435
2016-11-04,14572.2002,14573.59961,14497.59961,14509.29981,14509.29981,212217800,2016-11-04,0.153949947
2016-11-07,14596.2002,14664.09961,14594.59961,14652.5,14652.5,176604500,2016-11-07,0.833099151
2016-11-08,14644.09961,14714.7002,14611.40039,14656.79981,14656.79981,210500000,2016-11-08,0.439491773
2016-11-09,14637.90039,14807.09961,14631.7002,14759.90039,14759.90039,295775200,2016-11-09,0.730904358
2016-11-10,14814,14852.79981,14735.40039,14744.29981,14744.29981,314977300,2016-11-10,0.075804586
2016-11-11,14722.2002,14728.59961,14481.59961,14555.40039,14555.40039,276187500,2016-11-11,0.298788591
2016-11-14,14570.40039,14600.2002,14509.5,14598.5,14598.5,289726600,2016-11-14,0.981254781
2016-11-15,14637.40039,14767.79981,14618.29981,14756.09961,14756.09961,252401800,2016-11-15,0.921737819
2016-11-16,14707.90039,14734.2002,14672.79981,14733.2002,14733.2002,223987600,2016-11-16,0.983713458
2016-11-17,14739.29981,14852.40039,14738.59961,14826.09961,14826.09961,258580500,2016-11-17,0.768887511
2016-11-18,14810.7002,14872.2002,14797.90039,14864,14864,192168000,2016-11-18,0.889633693
2016-11-21,14928.90039,15041.09961,14928.90039,15039.90039,15039.90039,212035000,2016-11-21,0.989311708
2016-11-22,15074.2002,15112.7002,15034.5,15100.40039,15100.40039,220581500,2016-11-22,0.842713896
2016-11-23,15026.7002,15111.90039,15026.7002,15080.90039,15080.90039,216007400,2016-11-23,0.636151072
2016-11-24,15082.59961,15121.7002,15067.40039,15075.2002,15075.2002,69559100,2016-11-24,0.143643318
2016-11-25,15092.40039,15126.5,15059.29981,15075.40039,15075.40039,129196100,2016-11-25,0.239591358
2016-11-28,15064.2002,15069.09961,14996.90039,15015.40039,15015.40039,189238400,2016-11-28,0.256235462
2016-11-29,14972.2002,15014.7002,14941.29981,14999.79981,14999.79981,192463200,2016-11-29,0.79699849
2016-11-30,15118.40039,15141,15076.5,15082.90039,15082.90039,367857700,2016-11-30,0.099230868
2016-12-01,15138.59961,15149.5,15014.79981,15027.5,15027.5,284152100,2016-12-01,0.094284904
2016-12-02,15014.90039,15100.90039,15000.59961,15052.5,15052.5,198304700,2016-12-02,0.517447521
2016-12-05,15081,15141,15075.2002,15095.2002,15095.2002,227069700,2016-12-05,0.303952269
2016-12-06,15098.5,15137.7002,15080.7002,15125.79981,15125.79981,197775600,2016-12-06,0.791221228
2016-12-07,15129,15249.2002,15124.2002,15237.79981,15237.79981,220647300,2016-12-07,0.90879688
2016-12-08,15251.2002,15312.79981,15244.29981,15295.2002,15295.2002,210441500,2016-12-08,0.743071387
2016-12-09,15302.29981,15347.7002,15300.59961,15312.2002,15312.2002,209885700,2016-12-09,0.246293878
2016-12-12,15340.90039,15374.29981,15286.5,15287.7002,15287.7002,238602200,2016-12-12,0.013669677
2016-12-13,15331,15414.59961,15315.7002,15385.29981,15385.29981,226345800,2016-12-13,0.703741379
2016-12-14,15358.7002,15365.40039,15195.09961,15197.2002,15197.2002,288274400,2016-12-14,0.012334565
2016-12-15,15185.5,15271.2002,15176,15218.29981,15218.29981,276846800,2016-12-15,0.444324773
2016-12-16,15292.90039,15302,15234.2002,15252.2002,15252.2002,635485600,2016-12-16,0.265487489
2016-12-19,15270.40039,15303.90039,15254,15269.90039,15269.90039,206908400,2016-12-19,0.318642613
2016-12-20,15289.09961,15324.90039,15281.29981,15293,15293,198547600,2016-12-20,0.26834949
2016-12-21,15301.29981,15328.90039,15297.29981,15305.90039,15305.90039,144851200,2016-12-21,0.272165396
2016-12-22,15313.29981,15345.09961,15299.90039,15335.2002,15335.2002,150279900,2016-12-22,0.780982627
2016-12-23,15348.5,15363.40039,15328.2002,15328.2002,15328.2002,113543700,2016-12-23,0
2016-12-28,15375.09961,15411.90039,15341.2002,15361.09961,15361.09961,150188800,2016-12-28,0.281461935
2016-12-29,15366.5,15430.40039,15364.2002,15422.09961,15422.09961,143572300,2016-12-29,0.874610915
2016-12-30,15432.59961,15432.59961,15276.79981,15287.59961,15287.59961,151033900,2016-12-30,0.06931847
2017-01-03,15366.79981,15450.29981,15340,15403,15403,201117500,2017-01-03,0.571170547
2017-01-04,15433.90039,15520.59961,15412.5,15516.79981,15516.79981,215081200,2017-01-04,0.96484905
2017-01-05,15542.09961,15621.40039,15537.40039,15586.59961,15586.59961,247712500,2017-01-05,0.585704976
2017-01-06,15562.5,15562.90039,15477.29981,15496.09961,15496.09961,198912100,2017-01-06,0.219622375
2017-01-09,15475.5,15475.5,15382,15389,15389,186465200,2017-01-09,0.07486631
2017-01-10,15422.7002,15459.09961,15422.7002,15426.29981,15426.29981,218071500,2017-01-10,0.098891977
2017-01-11,15457.59961,15494.09961,15404.29981,15491.5,15491.5,247770500,2017-01-11,0.971051062
2017-01-12,15499.29981,15499.29981,15380.09961,15418.2002,15418.2002,240679500,2017-01-12,0.319635263
2017-01-13,15419.59961,15513.90039,15403.40039,15497.29981,15497.29981,188584200,2017-01-13,0.849768452
2017-01-16,15494.90039,15505.09961,15442.7002,15479.29981,15479.29981,73294800,2017-01-16,0.58653772
2017-01-17,15497.90039,15500.40039,15430.90039,15441.40039,15441.40039,207465500,2017-01-17,0.151079137
2017-01-18,15430.90039,15450.09961,15366.2002,15397.90039,15397.90039,232023600,2017-01-18,0.377835726
2017-01-19,15411.59961,15452.2002,15397.29981,15409.79981,15409.79981,183536700,2017-01-19,0.227685086
2017-01-20,15467.7002,15573.2002,15467.7002,15547.90039,15547.90039,209609500,2017-01-20,0.760191431
2017-01-23,15531,15531,15421.2002,15480.09961,15480.09961,189354900,2017-01-23,0.536425488
2017-01-24,15489.2002,15622.09961,15467.29981,15610.7002,15610.7002,257478800,2017-01-24,0.926360281
2017-01-25,15631.29981,15674.29981,15625.29981,15643.79981,15643.79981,225249100,2017-01-25,0.37755102
2017-01-26,15634.5,15652.2002,15590.2002,15615.5,15615.5,196639700,2017-01-26,0.408061371
2017-01-27,15614.7002,15648.2002,15543.5,15575.79981,15575.79981,162511800,2017-01-27,0.308498041
2017-01-30,15544.09961,15544.09961,15366.7002,15405.09961,15405.09961,201825700,2017-01-30,0.216457389
2017-01-31,15393,15421.79981,15313,15386,15386,250645400,2017-01-31,0.670957085
2017-02-01,15423.79981,15442.90039,15327.2002,15402.40039,15402.40039,219188600,2017-02-01,0.649957378
2017-02-02,15409.40039,15435.5,15375,15399.09961,15399.09961,209702900,2017-02-02,0.398340645
2017-02-03,15437.79981,15502.5,15396,15476.40039,15476.40039,189442200,2017-02-03,0.754933249
2017-02-06,15488.90039,15492.7002,15425.5,15456.90039,15456.90039,189735800,2017-02-06,0.467266367
2017-02-07,15470.40039,15516.29981,15459.59961,15498.79981,15498.79981,217956900,2017-02-07,0.691359092
2017-02-08,15482.09961,15554,15414.09961,15554,15554,236404100,2017-02-08,1
2017-02-09,15583.59961,15635.79981,15583.59961,15617.29981,15617.29981,204203000,2017-02-09,0.6455952
2017-02-10,15651.79981,15736.59961,15645.59961,15729.09961,15729.09961,220292600,2017-02-10,0.917582418
2017-02-13,15750.7002,15769.7002,15732.79981,15756.59961,15756.59961,177735900,2017-02-13,0.644974321
2017-02-14,15756,15800.29981,15713.5,15786,15786,203943600,2017-02-14,0.835255333
2017-02-15,15790.09961,15850,15784.40039,15845,15845,218503900,2017-02-15,0.923780034
2017-02-16,15842.29981,15865.5,15820.7002,15864.2002,15864.2002,227255900,2017-02-16,0.970986369
2017-02-17,15809.79981,15848.40039,15789.09961,15838.59961,15838.59961,201416400,2017-02-17,0.834727609
2017-02-21,15873.79981,15943.09961,15861.59961,15922.40039,15922.40039,225803600,2017-02-21,0.746021865
2017-02-22,15890.79981,15901.40039,15830.2002,15830.2002,15830.2002,219354600,2017-02-22,0
2017-02-23,15900.90039,15913.40039,15774.90039,15781.2002,15781.2002,246185700,2017-02-23,0.045485949
2017-02-24,15718,15719.7002,15513.79981,15533.5,15533.5,253962800,2017-02-24,0.095678279
2017-02-27,15544.29981,15547.2002,15463.5,15463.5,15463.5,431018400,2017-02-27,0
2017-02-28,15465.5,15525.09961,15396.29981,15399.2002,15399.2002,310033800,2017-02-28,0.02251859
2017-03-01,15534.7002,15631.40039,15481,15599.7002,15599.7002,267459400,2017-03-01,0.789227968
2017-03-02,15586.79981,15620.59961,15532.09961,15536.7002,15536.7002,232759400,2017-03-02,0.051984023
2017-03-03,15522.59961,15622.2002,15521.29981,15608.5,15608.5,216741700,2017-03-03,0.864220594
2017-03-06,15570.7002,15631.2002,15499.59961,15629.79981,15629.79981,203871700,2017-03-06,0.989358786
2017-03-07,15617.40039,15637.59961,15577.29981,15608.79981,15608.79981,209343000,2017-03-07,0.522389758
2017-03-08,15602.29981,15645.59961,15488.90039,15497,15497,219321900,2017-03-08,0.051688892
2017-03-09,15501.5,15583.90039,15431,15496.79981,15496.79981,234936400,2017-03-09,0.430344256
2017-03-10,15543.09961,15573.5,15422.09961,15506.7002,15506.7002,225497900,2017-03-10,0.558787104
2017-03-13,15495.5,15566.29981,15495.5,15544.79981,15544.79981,233150100,2017-03-13,0.696326847
2017-03-14,15474.59961,15474.59961,15370.90039,15379.59961,15379.59961,229413500,2017-03-14,0.083888945
2017-03-15,15436.5,15534.2002,15419.90039,15520.90039,15520.90039,259678800,2017-03-15,0.88364106
2017-03-16,15562.90039,15607.09961,15556.59961,15562.40039,15562.40039,203344500,2017-03-16,0.11486697
2017-03-17,15563,15623.29981,15490.5,15490.5,15490.5,498165600,2017-03-17,0
2017-03-20,15490.79981,15508.29981,15391.59961,15442.29981,15442.29981,188533500,2017-03-20,0.434448251
2017-03-21,15456.09961,15519.5,15299.5,15313.09961,15313.09961,214897700,2017-03-21,0.061816405
2017-03-22,15274.2002,15365.5,15241.59961,15348.5,15348.5,224717000,2017-03-22,0.862793008
2017-03-23,15350,15468.29981,15326.09961,15433.59961,15433.59961,191565100,2017-03-23,0.755976454
2017-03-24,15466.79981,15485.29981,15422.2002,15442.7002,15442.7002,167699800,2017-03-24,0.324883149
2017-03-27,15368.7002,15512.2002,15332.09961,15506.2002,15506.2002,188275700,2017-03-27,0.966685283
2017-03-28,15522.40039,15613.59961,15522.40039,15598.59961,15598.59961,232617000,2017-03-28,0.835524905
2017-03-29,15585.5,15661.59961,15545,15657.59961,15657.59961,184256000,2017-03-29,0.965694568
2017-03-30,15653.40039,15664.09961,15537.79981,15578.79981,15578.79981,184165000,2017-03-30,0.324624415
2017-03-31,15557.59961,15607.59961,15544,15547.79981,15547.79981,226075100,2017-03-31,0.059745729
2017-04-03,15587,15633.29981,15457.79981,15584.40039,15584.40039,208062900,2017-04-03,0.72137086
2017-04-04,15555.29981,15682.7002,15555.29981,15669.09961,15669.09961,180643800,2017-04-04,0.893245335
2017-04-05,15717.7002,15758.40039,15642.2002,15643,15643,227717500,2017-04-05,0.006882992
2017-04-06,15684.79981,15728.59961,15659.79981,15697.2002,15697.2002,180306700,2017-04-06,0.543611868
2017-04-07,15699.59961,15704.09961,15641.29981,15667.09961,15667.09961,214293300,2017-04-07,0.410826187
2017-04-10,15657.29981,15757.79981,15642.79981,15730.79981,15730.79981,164370600,2017-04-10,0.765217391
2017-04-11,15732.90039,15738.29981,15604.09961,15727.09961,15727.09961,221277700,2017-04-11,0.916541135
2017-04-12,15701.09961,15714.5,15643,15648.40039,15648.40039,208125600,2017-04-12,0.075529944
2017-04-13,15634.7002,15634.7002,15529,15535.5,15535.5,179648400,2017-04-13,0.061494683
2017-04-17,15562.29981,15687.79981,15562.29981,15684.90039,15684.90039,160815800,2017-04-17,0.9768971
2017-04-18,15643,15659.40039,15543.40039,15622.59961,15622.59961,206884300,2017-04-18,0.682751879
2017-04-19,15658.79981,15683.90039,15532.79981,15552.90039,15552.90039,222195500,2017-04-19,0.133027849
2017-04-20,15583.5,15675,15566,15625.59961,15625.59961,198428200,2017-04-20,0.546785404
2017-04-21,15609,15640.79981,15584.59961,15614.5,15614.5,177328600,2017-04-21,0.532033572
2017-04-24,15693.90039,15763.29981,15682.59961,15712.5,15712.5,202147700,2017-04-24,0.370512
2017-04-25,15748.40039,15792.59961,15735.59961,15745.2002,15745.2002,251930500,2017-04-25,0.168431333
2017-04-26,15744.7002,15755.2002,15649.5,15649.5,15649.5,235581100,2017-04-26,0
2017-04-27,15643.59961,15643.59961,15427.29981,15506.5,15506.5,277398200,2017-04-27,0.366159347
2017-04-28,15542.2002,15630,15503.59961,15586.09961,15586.09961,216799900,2017-04-28,0.652687854
2017-05-01,15601.7002,15605.90039,15561.59961,15575.59961,15575.59961,202493500,2017-05-01,0.31602151
2017-05-02,15590.29981,15656,15565.7002,15619.7002,15619.7002,254795900,2017-05-02,0.598007936
2017-05-03,15591.2002,15639.7002,15537.5,15543.09961,15543.09961,240566200,2017-05-03,0.05479059
2017-05-04,15510,15523.90039,15367.40039,15396.7002,15396.7002,275477100,2017-05-04,0.187219195
2017-05-05,15441.59961,15594.5,15423.29981,15582,15582,213120600,2017-05-05,0.926986064
2017-05-08,15624.90039,15661.29981,15592.5,15652.09961,15652.09961,199934100,2017-05-08,0.866275842
2017-05-09,15644.09961,15672.2002,15516.7002,15569.2002,15569.2002,209499100,2017-05-09,0.337620579
2017-05-10,15567.5,15643.09961,15565.90039,15633.2002,15633.2002,245801500,2017-05-10,0.87176795
2017-05-11,15616.79981,15636.40039,15526,15550.59961,15550.59961,255468800,2017-05-11,0.222821756
2017-05-12,15550.79981,15603,15505.09961,15537.90039,15537.90039,200337600,2017-05-12,0.3350424
2017-05-15,15625.7002,15674.59961,15613.79981,15629.5,15629.5,207388000,2017-05-15,0.258227724
2017-05-16,15650,15700.59961,15542.59961,15543.29981,15543.29981,211461200,2017-05-16,0.00443162
2017-05-17,15501.59961,15501.59961,15273.7002,15273.7002,15273.7002,253234300,2017-05-17,0
2017-05-18,15229.29981,15336.59961,15164.7002,15277.2002,15277.2002,234164500,2017-05-18,0.654452493
2017-05-19,15347,15469.90039,15334.90039,15458.5,15458.5,209881600,2017-05-19,0.915552659
2017-05-23,15521.09961,15538.79981,15465.90039,15476.90039,15476.90039,225545100,2017-05-23,0.150892845
2017-05-24,15470.5,15470.5,15326.90039,15419.5,15419.5,204849000,2017-05-24,0.64484583
2017-05-25,15463.59961,15504,15340.29981,15410.7002,15410.7002,191402900,2017-05-25,0.430056849
2017-05-26,15429,15429.40039,15368.29981,15416.90039,15416.90039,151789900,2017-05-26,0.795419311
2017-05-29,15420.29981,15460.5,15405.29981,15421.90039,15421.90039,58843500,2017-05-29,0.300734191
2017-05-30,15396.2002,15429,15360.90039,15372.40039,15372.40039,161106700,2017-05-30,0.168870279
2017-05-31,15374.40039,15382.09961,15254.09961,15349.90039,15349.90039,374619900,2017-05-31,0.748443609
2017-06-01,15363.09961,15493.90039,15337.5,15469.90039,15469.90039,224803200,2017-06-01,0.846547698
2017-06-02,15466.09961,15466.09961,15419.40039,15442.79981,15442.79981,179056300,2017-06-02,0.501066506
2017-06-05,15420.59961,15447.7002,15344.90039,15409.79981,15409.79981,143408600,2017-06-05,0.63131846
2017-06-06,15378.2002,15471.09961,15368.29981,15464.59961,15464.59961,213763200,2017-06-06,0.936770307
2017-06-07,15445.7002,15495.79981,15356.79981,15372.09961,15372.09961,217926200,2017-06-07,0.110070532
2017-06-08,15354.90039,15423.7002,15342.79981,15423.09961,15423.09961,196666200,2017-06-08,0.992576229
2017-06-09,15415.2002,15505.2002,15401.09961,15473.2002,15473.2002,234931800,2017-06-09,0.692604996
2017-06-12,15476.29981,15594.2002,15354.29981,15383.79981,15383.79981,213191100,2017-06-12,0.122967703
2017-06-13,15380.2002,15380.90039,15296.09961,15379.79981,15379.79981,222944700,2017-06-13,0.987021511
2017-06-14,15381.59961,15381.59961,15166.29981,15170.09961,15170.09961,273769200,2017-06-14,0.017648897
2017-06-15,15111.79981,15176.40039,15078,15160.40039,15160.40039,221256000,2017-06-15,0.83739902
2017-06-16,15148.5,15214.2002,15092.29981,15192.5,15192.5,858888100,2017-06-16,0.821984204
2017-06-19,15242.90039,15325.90039,15234.7002,15266,15266,187796400,2017-06-19,0.343198879
2017-06-20,15228.59961,15228.90039,15136.7002,15149.59961,15149.59961,187916100,2017-06-20,0.139906579
2017-06-21,15163.09961,15246,15125.09961,15148.5,15148.5,199182100,2017-06-21,0.193550995
2017-06-22,15157.09961,15266.7002,15153,15219.90039,15219.90039,208581200,2017-06-22,0.588392931
2017-06-23,15240.7002,15344.59961,15221.79981,15319.59961,15319.59961,175042300,2017-06-23,0.796416613
2017-06-26,15331,15378.7002,15264.7002,15316,15316,149923100,2017-06-26,0.449998289
2017-06-27,15328.2002,15354.40039,15274.40039,15281.2002,15281.2002,193094700,2017-06-27,0.08499755
2017-06-28,15306.79981,15368.90039,15264.59961,15355.59961,15355.59961,170469800,2017-06-28,0.87247668
2017-06-29,15359,15359,15148.29981,15213.40039,15213.40039,188734400,2017-06-29,0.308972595
2017-06-30,15233.79981,15239.59961,15114.59961,15182.2002,15182.2002,183600900,2017-06-30,0.540804688
2017-07-04,15217.40039,15242.59961,15095.79981,15130.59961,15130.59961,65948600,2017-07-04,0.237056202
2017-07-05,15125,15176.79981,15033.79981,15153.09961,15153.09961,172451300,2017-07-05,0.834264364
2017-07-06,15086.90039,15138.5,15053.09961,15078,15078,188841800,2017-07-06,0.29157233
2017-07-07,15037.2002,15037.2002,14915.79981,15027.2002,15027.2002,162697700,2017-07-07,0.917627942
2017-07-10,15013.79981,15138.2002,14987.79981,15105.29981,15105.29981,149962300,2017-07-10,0.781247974
